FID,SRC_AGENCY,FIRE_ID,FIRENAME,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,REP_DATE,ATTK_DATE,OUT_DATE,DECADE,SIZE_HA,CAUSE,PROTZONE,FIRE_TYPE,MORE_INFO,CFS_REF_ID,CFS_NOTE1,CFS_NOTE2,ACQ_DATE,SRC_AGY2,ECOZONE,ECOZ_REF,ECOZ_NAME,ECOZ_NOM
328626,QC,20191080106, ,46.42,-72.82,2019,6,24,6/24/2019 0:00,,6/24/2019 0:00,2010-2019,0.1,H,Intensive, , ,QC-2019-20191080106, , ,6/15/2020 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328627,QC,20191080107, ,46.44,-72.76,2019,6,23,6/23/2019 0:00,,6/23/2019 0:00,2010-2019,0.1,H,Intensive, , ,QC-2019-20191080107, , ,6/15/2020 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328628,QC,20191080228, ,46.41,-72.60,2019,7,30,7/30/2019 0:00,,7/30/2019 0:00,2010-2019,0,H,Intensive, , ,QC-2019-20191080228, , ,6/15/2020 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328629,QC,20191080256, ,47.54,-69.81,2019,8,6,8/6/2019 0:00,,8/7/2019 0:00,2010-2019,0.1,H,Intensive, , ,QC-2019-20191080256, , ,6/15/2020 0:00,QC,8,7,Atlantic Maritime,Maritime de l'Atlantique
328630,QC,20191080264, ,46.45,-72.73,2019,8,7,8/7/2019 0:00,,8/7/2019 0:00,2010-2019,0,H,Intensive, , ,QC-2019-20191080264, , ,6/15/2020 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328631,QC,20191080348, ,46.64,-71.95,2019,9,25,9/25/2019 0:00,,9/26/2019 0:00,2010-2019,0,H,Intensive, , ,QC-2019-20191080348, , ,6/15/2020 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328632,QC,20191080351, ,46.56,-72.78,2019,10,11,10/11/2019 0:00,,10/11/2019 0:00,2010-2019,0.2,H,Intensive, , ,QC-2019-20191080351, , ,6/15/2020 0:00,QC,8,6b,Boreal Shield East,Bouclier bordal
328633,QC,20181080003, ,46.09,-72.17,2018,4,21,4/21/2018 0:00,,4/21/2018 0:00,2010-2019,0,H,Intensive, , ,QC-2018-20181080003, , ,5/1/2019 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328634,QC,20181080008, ,45.57,-72.63,2018,4,23,4/23/2018 0:00,,4/23/2018 0:00,2010-2019,0.4,H,Intensive, , ,QC-2018-20181080008, , ,5/1/2019 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328635,QC,20181080010, ,45.25,-72.59,2018,4,24,4/24/2018 0:00,,4/24/2018 0:00,2010-2019,3.300000000000000,H,Intensive, , ,QC-2018-20181080010, , ,5/1/2019 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328636,QC,20181080012, ,45.23,-72.71,2018,4,24,4/24/2018 0:00,,4/24/2018 0:00,2010-2019,0,H,Intensive, , ,QC-2018-20181080012, , ,5/1/2019 0:00,QC,8,7,Atlantic Maritime,Maritime de l'Atlantique
328637,QC,20181080013, ,45.25,-72.59,2018,5,2,5/2/2018 0:00,,5/2/2018 0:00,2010-2019,0.2,H,Intensive, , ,QC-2018-20181080013, , ,5/1/2019 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328638,QC,20181080015, ,46.62,-72.67,2018,5,8,5/8/2018 0:00,,5/8/2018 0:00,2010-2019,0.5,H,Intensive, , ,QC-2018-20181080015, , ,5/1/2019 0:00,QC,8,6b,Boreal Shield East,Bouclier bordal
328639,QC,20181080032, ,46.38,-72.60,2018,5,10,5/10/2018 0:00,,5/10/2018 0:00,2010-2019,0.1,H,Intensive, , ,QC-2018-20181080032, , ,5/1/2019 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328640,QC,20181080035, ,45.36,-72.54,2018,5,5,5/5/2018 0:00,,5/5/2018 0:00,2010-2019,0.2,H,Intensive, , ,QC-2018-20181080035, , ,5/1/2019 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328641,QC,20181080055, ,46.30,-72.65,2018,5,12,5/12/2018 0:00,,5/12/2018 0:00,2010-2019,0.1,H,Intensive, , ,QC-2018-20181080055, , ,5/1/2019 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328642,QC,20181080101, ,46.81,-70.73,2018,5,17,5/17/2018 0:00,,5/17/2018 0:00,2010-2019,0.2,H,Intensive, , ,QC-2018-20181080101, , ,5/1/2019 0:00,QC,8,7,Atlantic Maritime,Maritime de l'Atlantique
328643,QC,20181080118, ,45.36,-72.63,2018,5,18,5/18/2018 0:00,,5/18/2018 0:00,2010-2019,0,H,Intensive, , ,QC-2018-20181080118, , ,5/1/2019 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328644,QC,20181080132, ,46.51,-72.67,2018,5,19,5/19/2018 0:00,,5/19/2018 0:00,2010-2019,0,H,Intensive, , ,QC-2018-20181080132, , ,5/1/2019 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328645,QC,20181080143, ,46.79,-70.75,2018,5,19,5/19/2018 0:00,,5/19/2018 0:00,2010-2019,0.1,H,Intensive, , ,QC-2018-20181080143, , ,5/1/2019 0:00,QC,8,7,Atlantic Maritime,Maritime de l'Atlantique
328646,QC,20181080166, ,46.50,-71.29,2018,5,25,5/25/2018 0:00,,5/26/2018 0:00,2010-2019,2.800000000000000,H,Intensive, , ,QC-2018-20181080166, , ,5/1/2019 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328647,QC,20181080182, ,46.52,-71.65,2018,5,30,5/30/2018 0:00,,5/30/2018 0:00,2010-2019,0.2,H,Intensive, , ,QC-2018-20181080182, , ,5/1/2019 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328648,QC,20181080195, ,46.43,-71.73,2018,5,30,5/30/2018 0:00,,5/30/2018 0:00,2010-2019,0.1,H,Intensive, , ,QC-2018-20181080195, , ,5/1/2019 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328649,QC,20181080196, ,46.45,-71.69,2018,5,30,5/30/2018 0:00,,5/30/2018 0:00,2010-2019,0.1,H,Intensive, , ,QC-2018-20181080196, , ,5/1/2019 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328650,QC,20181080197, ,46.53,-71.64,2018,5,30,5/30/2018 0:00,,5/30/2018 0:00,2010-2019,0.1,H,Intensive, , ,QC-2018-20181080197, , ,5/1/2019 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328651,QC,20181080198, ,46.50,-71.66,2018,5,30,5/30/2018 0:00,,5/30/2018 0:00,2010-2019,0.1,H,Intensive, , ,QC-2018-20181080198, , ,5/1/2019 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328652,QC,20181080208, ,46.45,-71.51,2018,6,3,6/3/2018 0:00,,6/3/2018 0:00,2010-2019,0.1,H,Intensive, , ,QC-2018-20181080208, , ,5/1/2019 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328653,QC,20181080214, ,46.37,-71.85,2018,5,24,5/24/2018 0:00,,5/24/2018 0:00,2010-2019,0,H,Intensive, , ,QC-2018-20181080214, , ,5/1/2019 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328654,QC,20181080216, ,46.14,-72.43,2018,5,27,5/27/2018 0:00,,5/27/2018 0:00,2010-2019,0,H,Intensive, , ,QC-2018-20181080216, , ,5/1/2019 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328655,QC,20181080228, ,46.39,-71.88,2018,6,12,6/12/2018 0:00,,6/12/2018 0:00,2010-2019,0.1,H,Intensive, , ,QC-2018-20181080228, , ,5/1/2019 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328656,QC,20181080532, ,45.48,-72.33,2018,8,1,8/1/2018 0:00,,8/9/2018 0:00,2010-2019,0.2,H,Intensive, , ,QC-2018-20181080532, , ,5/1/2019 0:00,QC,8,7,Atlantic Maritime,Maritime de l'Atlantique
328657,QC,20181080540, ,46.31,-71.57,2018,8,17,8/17/2018 0:00,,8/17/2018 0:00,2010-2019,0,H,Intensive, , ,QC-2018-20181080540, , ,5/1/2019 0:00,QC,8,7,Atlantic Maritime,Maritime de l'Atlantique
328658,QC,20181080575, ,46.33,-72.85,2018,9,17,9/17/2018 0:00,,9/17/2018 0:00,2010-2019,0.1,H,Intensive, , ,QC-2018-20181080575, , ,5/1/2019 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328659,QC,20181080577, ,46.56,-71.88,2018,9,25,9/25/2018 0:00,,9/25/2018 0:00,2010-2019,0,H,Intensive, , ,QC-2018-20181080577, , ,5/1/2019 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328660,QC,20181080585, ,45.36,-72.61,2018,10,20,10/20/2018 0:00,,10/20/2018 0:00,2010-2019,0.2,H,Intensive, , ,QC-2018-20181080585, , ,5/1/2019 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328661,QC,2017-1, ,45.25,-73.02,2017,4,9,4/9/2017 0:00,,4/9/2017 0:00,2010-2019,0.6,H,Intensive, , ,QC-2017-1, , ,5/18/2018 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328662,QC,2017-8, ,45.75,-72.36,2017,4,15,4/15/2017 0:00,,4/15/2017 0:00,2010-2019,0.4,H,Intensive, , ,QC-2017-8, , ,5/18/2018 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328663,QC,2017-11, ,45.46,-72.71,2017,4,24,4/24/2017 0:00,,4/24/2017 0:00,2010-2019,0,H,Intensive, , ,QC-2017-11, , ,5/18/2018 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328664,QC,2017-15, ,46.10,-72.26,2017,4,25,4/25/2017 0:00,,4/25/2017 0:00,2010-2019,0.3,H,Intensive, , ,QC-2017-15, , ,5/18/2018 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328665,QC,2017-19, ,46.94,-70.60,2017,4,29,4/29/2017 0:00,,4/29/2017 0:00,2010-2019,0,H,Intensive, , ,QC-2017-19, , ,5/18/2018 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328666,QC,2017-20, ,45.34,-72.62,2017,4,29,4/29/2017 0:00,,4/29/2017 0:00,2010-2019,0.1,H,Intensive, , ,QC-2017-20, , ,5/18/2018 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328667,QC,2017-22, ,45.27,-72.97,2017,4,29,4/29/2017 0:00,,4/29/2017 0:00,2010-2019,0,H,Intensive, , ,QC-2017-22, , ,5/18/2018 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328668,QC,2017-44, ,47.06,-70.86,2017,5,21,5/21/2017 0:00,,5/22/2017 0:00,2010-2019,2.600000000000000,H,Intensive, , ,QC-2017-44, , ,5/18/2018 0:00,QC,8,6b,Boreal Shield East,Bouclier bordal
328669,QC,2017-52, ,46.49,-72.83,2017,5,28,5/28/2017 0:00,,5/28/2017 0:00,2010-2019,0.2,H,Intensive, , ,QC-2017-52, , ,5/18/2018 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328670,QC,2017-98, ,46.37,-71.53,2017,6,10,6/10/2017 0:00,,6/12/2017 0:00,2010-2019,0,H,Intensive, , ,QC-2017-98, , ,5/18/2018 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328671,QC,2017-102, ,45.28,-72.99,2017,6,13,6/13/2017 0:00,,6/13/2017 0:00,2010-2019,0,H,Intensive, , ,QC-2017-102, , ,5/18/2018 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328672,QC,2017-121, ,45.31,-73.03,2017,6,9,6/9/2017 0:00,,6/9/2017 0:00,2010-2019,0,H,Intensive, , ,QC-2017-121, , ,5/18/2018 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328673,QC,2017-122, ,46.65,-72.70,2017,6,13,6/13/2017 0:00,,6/13/2017 0:00,2010-2019,0,H,Intensive, , ,QC-2017-122, , ,5/18/2018 0:00,QC,8,6b,Boreal Shield East,Bouclier bordal
328674,QC,2017-229, ,47.30,-70.08,2017,8,2,8/2/2017 0:00,,8/2/2017 0:00,2010-2019,0,H,Intensive, , ,QC-2017-229, , ,5/18/2018 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328675,QC,2017-231, ,45.48,-72.66,2017,8,2,8/2/2017 0:00,,8/2/2017 0:00,2010-2019,0,H,Intensive, , ,QC-2017-231, , ,5/18/2018 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328676,QC,2017-261, ,46.93,-70.56,2017,8,10,8/10/2017 0:00,,8/10/2017 0:00,2010-2019,0,H,Intensive, , ,QC-2017-261, , ,5/18/2018 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328677,QC,2017-269, ,46.03,-71.94,2017,8,27,8/27/2017 0:00,,8/27/2017 0:00,2010-2019,0,H,Intensive, , ,QC-2017-269, , ,5/18/2018 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328678,QC,2017-295, ,45.47,-72.52,2017,10,2,10/2/2017 0:00,,10/5/2017 0:00,2010-2019,0,L,Intensive, , ,QC-2017-295, , ,5/18/2018 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328679,QC,2017-303, ,45.45,-72.87,2017,10,24,10/24/2017 0:00,,10/27/2017 0:00,2010-2019,23.000000000000000,H,Intensive, , ,QC-2017-303, , ,5/18/2018 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328680,QC,2017-306, ,45.75,-72.53,2017,10,23,10/23/2017 0:00,,10/23/2017 0:00,2010-2019,0.2,H,Intensive, , ,QC-2017-306, , ,5/18/2018 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328681,QC,2017-307, ,45.72,-72.53,2017,10,24,10/24/2017 0:00,,10/24/2017 0:00,2010-2019,0.1,H,Intensive, , ,QC-2017-307, , ,5/18/2018 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328682,QC,2017-308, ,45.50,-72.39,2017,10,24,10/24/2017 0:00,,10/24/2017 0:00,2010-2019,0,H,Intensive, , ,QC-2017-308, , ,5/18/2018 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328683,QC,2017-309, ,45.56,-72.39,2017,10,19,10/19/2017 0:00,,10/19/2017 0:00,2010-2019,1.300000000000000,H,Intensive, , ,QC-2017-309, , ,5/18/2018 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328684,QC,2017-312, ,45.12,-72.83,2017,10,24,10/24/2017 0:00,,10/24/2017 0:00,2010-2019,0,H,Intensive, , ,QC-2017-312, , ,5/18/2018 0:00,QC,8,7,Atlantic Maritime,Maritime de l'Atlantique
328720,QC,20191080040, ,46.14,-71.74,2019,5,13,5/13/2019 0:00,,5/13/2019 0:00,2010-2019,0.8,H,Intensive, , ,QC-2019-20191080040, , ,6/15/2020 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
328721,QC,20191080127, ,46.36,-70.77,2019,7,4,7/4/2019 0:00,,7/4/2019 0:00,2010-2019,0.2,H,Intensive, , ,QC-2019-20191080127, , ,6/15/2020 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
328722,QC,20191080180, ,46.89,-70.49,2019,7,26,7/26/2019 0:00,,7/27/2019 0:00,2010-2019,0.6,H,Intensive, , ,QC-2019-20191080180, , ,6/15/2020 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
328723,QC,20191080201, ,46.11,-70.69,2019,7,27,7/27/2019 0:00,,7/28/2019 0:00,2010-2019,0.1,H,Intensive, , ,QC-2019-20191080201, , ,6/15/2020 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
328724,QC,20181080021, ,46.23,-71.04,2018,5,8,5/8/2018 0:00,,5/8/2018 0:00,2010-2019,0,H,Intensive, , ,QC-2018-20181080021, , ,5/1/2019 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
328725,QC,20181080022, ,46.08,-70.80,2018,5,8,5/8/2018 0:00,,5/8/2018 0:00,2010-2019,0.1,H,Intensive, , ,QC-2018-20181080022, , ,5/1/2019 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
328726,QC,20181080029, ,45.89,-71.60,2018,5,9,5/9/2018 0:00,,5/9/2018 0:00,2010-2019,0.1,H,Intensive, , ,QC-2018-20181080029, , ,5/1/2019 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
328727,QC,20181080097, ,45.79,-71.91,2018,5,16,5/16/2018 0:00,,5/16/2018 0:00,2010-2019,0.1,H,Intensive, , ,QC-2018-20181080097, , ,5/1/2019 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
328728,QC,20181080100, ,45.93,-70.48,2018,5,16,5/16/2018 0:00,,5/16/2018 0:00,2010-2019,0,H,Intensive, , ,QC-2018-20181080100, , ,5/1/2019 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
328729,QC,20181080129, ,47.39,-69.65,2018,5,19,5/19/2018 0:00,,5/22/2018 0:00,2010-2019,23.199999999999999,H,Intensive, , ,QC-2018-20181080129, , ,5/1/2019 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
328730,QC,20181080131, ,46.20,-71.26,2018,5,19,5/19/2018 0:00,,5/19/2018 0:00,2010-2019,0.8,H,Intensive, , ,QC-2018-20181080131, , ,5/1/2019 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
328731,QC,20181080163, ,46.29,-70.64,2018,5,24,5/24/2018 0:00,,5/24/2018 0:00,2010-2019,0.2,H,Intensive, , ,QC-2018-20181080163, , ,5/1/2019 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
328732,QC,20181080200, ,47.19,-69.91,2018,6,2,6/2/2018 0:00,,6/3/2018 0:00,2010-2019,0.6,H,Intensive, , ,QC-2018-20181080200, , ,5/1/2019 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
328733,QC,20181080205, ,46.19,-71.69,2018,6,3,6/3/2018 0:00,,6/5/2018 0:00,2010-2019,1.400000000000000,H,Intensive, , ,QC-2018-20181080205, , ,5/1/2019 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
328734,QC,20181080210, ,45.96,-71.31,2018,5,30,5/30/2018 0:00,,5/30/2018 0:00,2010-2019,0,H,Intensive, , ,QC-2018-20181080210, , ,5/1/2019 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
328735,QC,20181080215, ,46.76,-70.13,2018,6,8,6/8/2018 0:00,,6/9/2018 0:00,2010-2019,0,H,Intensive, , ,QC-2018-20181080215, , ,5/1/2019 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
328736,QC,20181080227, ,46.25,-71.61,2018,6,12,6/12/2018 0:00,,6/12/2018 0:00,2010-2019,0.2,H,Intensive, , ,QC-2018-20181080227, , ,5/1/2019 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
328737,QC,20181080232, ,46.68,-70.15,2018,6,12,6/12/2018 0:00,,6/13/2018 0:00,2010-2019,0.1,H,Intensive, , ,QC-2018-20181080232, , ,5/1/2019 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
328738,QC,20181080235, ,46.12,-70.70,2018,6,10,6/10/2018 0:00,,6/10/2018 0:00,2010-2019,0.1,H,Intensive, , ,QC-2018-20181080235, , ,5/1/2019 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
328739,QC,20181080290, ,46.80,-69.93,2018,6,27,6/27/2018 0:00,,6/27/2018 0:00,2010-2019,0,H,Intensive, , ,QC-2018-20181080290, , ,5/1/2019 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
328740,QC,20181080409, ,46.71,-70.19,2018,7,8,7/8/2018 0:00,,7/8/2018 0:00,2010-2019,0,H,Intensive, , ,QC-2018-20181080409, , ,5/1/2019 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
328741,QC,20181080441, ,46.60,-70.39,2018,7,13,7/13/2018 0:00,,7/13/2018 0:00,2010-2019,0.1,H,Intensive, , ,QC-2018-20181080441, , ,5/1/2019 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
328742,QC,20181080535, ,46.07,-71.55,2018,8,11,8/11/2018 0:00,,8/11/2018 0:00,2010-2019,0,H,Intensive, , ,QC-2018-20181080535, , ,5/1/2019 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
328743,QC,20181080572, ,47.31,-69.95,2018,9,15,9/15/2018 0:00,,9/16/2018 0:00,2010-2019,0.3,H,Intensive, , ,QC-2018-20181080572, , ,5/1/2019 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
328744,QC,2017-12, ,45.87,-71.57,2017,4,24,4/24/2017 0:00,,4/24/2017 0:00,2010-2019,0,H,Intensive, , ,QC-2017-12, , ,5/18/2018 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
328745,QC,2017-35, ,46.76,-69.96,2017,5,16,5/16/2017 0:00,,5/16/2017 0:00,2010-2019,0.3,H,Intensive, , ,QC-2017-35, , ,5/18/2018 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
328746,QC,2017-55, ,46.13,-70.50,2017,5,29,5/29/2017 0:00,,5/29/2017 0:00,2010-2019,0,H,Intensive, , ,QC-2017-55, , ,5/18/2018 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
328747,QC,2017-93, ,46.80,-69.94,2017,6,11,6/11/2017 0:00,,6/11/2017 0:00,2010-2019,0,H,Intensive, , ,QC-2017-93, , ,5/18/2018 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
328748,QC,2017-100, ,46.22,-71.52,2017,6,10,6/10/2017 0:00,,6/10/2017 0:00,2010-2019,0,H,Intensive, , ,QC-2017-100, , ,5/18/2018 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
328749,QC,2017-107, ,46.31,-70.83,2017,6,11,6/11/2017 0:00,,6/11/2017 0:00,2010-2019,0.1,H,Intensive, , ,QC-2017-107, , ,5/18/2018 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
328750,QC,2017-113, ,46.10,-70.81,2017,6,11,6/11/2017 0:00,,6/11/2017 0:00,2010-2019,0,H,Intensive, , ,QC-2017-113, , ,5/18/2018 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
328751,QC,2017-279, ,46.75,-70.14,2017,9,5,9/5/2017 0:00,,9/5/2017 0:00,2010-2019,0,H,Intensive, , ,QC-2017-279, , ,5/18/2018 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
328752,QC,2017-280, ,45.57,-70.95,2017,8,22,8/22/2017 0:00,,8/22/2017 0:00,2010-2019,0,L,Intensive, , ,QC-2017-280, , ,5/18/2018 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
328753,QC,2017-296, ,46.74,-70.16,2017,10,5,10/5/2017 0:00,,10/6/2017 0:00,2010-2019,0,H,Intensive, , ,QC-2017-296, , ,5/18/2018 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
328754,QC,2017-310, ,45.94,-70.91,2017,10,22,10/22/2017 0:00,,10/22/2017 0:00,2010-2019,0,H,Intensive, , ,QC-2017-310, , ,5/18/2018 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
328777,QC,20191080084, ,45.96,-73.72,2019,6,10,6/10/2019 0:00,,6/10/2019 0:00,2010-2019,0.2,H,Intensive, , ,QC-2019-20191080084, , ,6/15/2020 0:00,QC,8,6b,Boreal Shield East,Bouclier bordal
328778,QC,2017-88, ,45.96,-73.73,2017,6,11,6/11/2017 0:00,,6/11/2017 0:00,2010-2019,0,H,Intensive, , ,QC-2017-88, , ,5/18/2018 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
328781,QC,20191080016, ,45.95,-73.36,2019,5,6,5/6/2019 0:00,,5/6/2019 0:00,2010-2019,0,H,Intensive, , ,QC-2019-20191080016, , ,6/15/2020 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328782,QC,20191080025, ,46.13,-73.50,2019,5,8,5/8/2019 0:00,,5/8/2019 0:00,2010-2019,0.7,H,Intensive, , ,QC-2019-20191080025, , ,6/15/2020 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328783,QC,20191080075, ,45.63,-74.40,2019,6,9,6/9/2019 0:00,,6/10/2019 0:00,2010-2019,0.2,H,Intensive, , ,QC-2019-20191080075, , ,6/15/2020 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328784,QC,20191080083, ,45.95,-73.43,2019,6,9,6/9/2019 0:00,,6/9/2019 0:00,2010-2019,0.1,H,Intensive, , ,QC-2019-20191080083, , ,6/15/2020 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328785,QC,20191080296, ,45.78,-73.97,2019,8,6,8/6/2019 0:00,,8/22/2019 0:00,2010-2019,0.1,H,Intensive, , ,QC-2019-20191080296, , ,6/15/2020 0:00,QC,8,6b,Boreal Shield East,Bouclier bordal
328786,QC,20191080313, ,45.68,-74.22,2019,8,26,8/26/2019 0:00,,8/28/2019 0:00,2010-2019,0.3,H,Intensive, , ,QC-2019-20191080313, , ,6/15/2020 0:00,QC,8,6b,Boreal Shield East,Bouclier bordal
328787,QC,20191080322, ,45.79,-73.87,2019,8,27,8/27/2019 0:00,,8/27/2019 0:00,2010-2019,0,H,Intensive, , ,QC-2019-20191080322, , ,6/15/2020 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328788,QC,20191080344, ,45.92,-73.52,2019,9,20,9/20/2019 0:00,,9/20/2019 0:00,2010-2019,0,H,Intensive, , ,QC-2019-20191080344, , ,6/15/2020 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328789,QC,20191080347, ,45.92,-73.47,2019,9,24,9/24/2019 0:00,,9/24/2019 0:00,2010-2019,0,H,Intensive, , ,QC-2019-20191080347, , ,6/15/2020 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328790,QC,20181080011, ,45.81,-73.59,2018,4,24,4/24/2018 0:00,,4/24/2018 0:00,2010-2019,0.4,H,Intensive, , ,QC-2018-20181080011, , ,5/1/2019 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328791,QC,20181080040, ,45.50,-73.98,2018,5,11,5/11/2018 0:00,,5/11/2018 0:00,2010-2019,0.1,H,Intensive, , ,QC-2018-20181080040, , ,5/1/2019 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328792,QC,20181080251, ,45.56,-73.18,2018,6,9,6/9/2018 0:00,,6/9/2018 0:00,2010-2019,0,H,Intensive, , ,QC-2018-20181080251, , ,5/1/2019 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328793,QC,20181080423, ,45.89,-73.42,2018,7,11,7/11/2018 0:00,,7/11/2018 0:00,2010-2019,0.1,H,Intensive, , ,QC-2018-20181080423, , ,5/1/2019 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328794,QC,20181080438, ,45.14,-74.20,2018,7,13,7/13/2018 0:00,,7/13/2018 0:00,2010-2019,0,H,Intensive, , ,QC-2018-20181080438, , ,5/1/2019 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
328795,QC,20181080443, ,45.63,-73.97,2018,7,13,7/13/2018 0:00,,7/13/2018 0:00,2010-2019,0,H,Intensive, , ,QC-2018-20181080443, , ,5/1/2019 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
